topology_seed,channel_seed,update_seed,policy,slot,node,fresh_score,orc_score,base_probability,backoff_factor,final_probability
0,0,0,freshness_backoff,50,0,0.4880925677494707,,0.17000800571171434,0.34918873897767216,0.05936488113058242
0,0,0,freshness_backoff,50,1,0.4790925677494707,,0.16545479404754204,0.3136937599266791,0.051902136442667786
0,0,0,freshness_backoff,50,2,0.6050925677494707,,0.23280076093962748,0.34917572351080295,0.0812883741349599
0,0,0,freshness_backoff,50,3,0.5056379923242303,,0.17904268540325097,0.3383374338592567,0.06057684273060613
0,0,0,freshness_backoff,50,4,0.5060925677494706,,0.17927935075995974,0.33285477035416283,0.05967398712644981
0,0,0,freshness_backoff,50,5,0.5270925677494707,,0.1903391447260275,0.33389881149220013,0.06355401420446245
0,0,0,freshness_backoff,50,6,0.6074272503221112,,0.23408451827428473,0.3443360205287924,0.08060373148996659
0,0,0,freshness_backoff,50,7,0.4790925677494707,,0.16545479404754204,0.3231987378513947,0.05347478060762804
0,0,0,freshness_backoff,50,8,0.5090925677494706,,0.18084432569925446,0.35432982368329263,0.06407853803914078
0,0,0,freshness_backoff,50,9,0.47157144967106385,,0.16169542441034102,0.3459341171709452,0.055935963893972616
0,0,0,freshness_backoff,50,10,0.47263799232423037,,0.16222591565053524,0.3490318334822284,0.05662200877783964
0,0,0,freshness_backoff,50,11,0.4940925677494707,,0.17307493148765962,0.3371532164811215,0.05835276984331418
0,0,0,freshness_backoff,50,12,0.5090925677494706,,0.18084432569925446,0.333053899835214,0.06023090793720631
0,0,0,freshness_backoff,50,13,0.4790925677494707,,0.16545479404754204,0.32621312741296427,0.05397352581171659
0,0,0,freshness_backoff,50,14,0.5210925677494707,,0.18715524213384319,0.35328554558213726,0.06611924182581179
0,0,0,freshness_backoff,50,15,0.5120925677494707,,0.1824145543939746,0.3413341177961625,0.06226431099724743
0,0,0,freshness_backoff,50,16,0.4306379923242304,,0.1420450791507985,0.34735000044518893,0.049339358306266755
0,0,0,freshness_backoff,50,17,0.5210925677494707,,0.18715524213384319,0.3453793821329296,0.0646395618911256
0,0,0,freshness_backoff,50,18,0.5030925677494706,,0.17771977841482745,0.3487949282490397,0.06198775736063497
0,0,0,freshness_backoff,50,19,0.5690925677494707,,0.21303466230480622,0.33679211954682164,0.07174839545457708
0,0,0,freshness_backoff,50,20,0.4940925677494707,,0.17307493148765962,0.332407515906044,0.05753140804142169
0,0,0,freshness_backoff,50,21,0.5150925677494707,,0.1839898858184719,0.3504676687541824,0.06448250635714804
0,0,0,freshness_backoff,50,22,0.5030925677494706,,0.17771977841482745,0.34355805853635196,0.061057062035708785
0,0,0,freshness_backoff,50,23,0.4790925677494707,,0.16545479404754204,0.3063985194837431,0.05069510393765451
0,0,0,freshness_backoff,50,24,0.5540925677494707,,0.20486119014683593,0.3461287583019408,0.0709083493697821
0,0,0,freshness_backoff,50,25,0.4456379923242304,,0.14907858304640256,0.3353750009124567,0.04999722992521501
0,0,0,freshness_backoff,50,26,0.5120925677494707,,0.1824145543939746,0.331921711065032,0.0605473510176134
0,0,0,freshness_backoff,50,27,0.5379219858054781,,0.19612859312293696,0.3408277037155419,0.06684605802705042
0,0,0,freshness_backoff,50,28,0.5746379923242304,,0.21606955848093878,0.3535560753272071,0.07639270509420318
0,0,0,freshness_backoff,50,29,0.4820925677494707,,0.1669660655426187,0.3324571168549713,0.05550905676291718
0,0,0,freshness_backoff,50,30,0.4910925677494707,,0.1715384124521642,0.34068142408197943,0.05843995063896525
0,0,0,freshness_backoff,50,31,0.4790925677494707,,0.16545479404754204,0.30179162121205727,0.04993287053291476
0,0,0,freshness_backoff,50,32,0.5000925677494706,,0.1761657552655019,0.35606729343512844,0.06272686367334249
0,0,0,freshness_backoff,50,33,0.4970925677494707,,0.17461742562825858,0.3438495240452205,0.0600421186922784
0,0,0,freshness_backoff,50,34,0.6014272503221112,,0.23078498434581557,0.34929267858930046,0.0806115053603397
0,0,0,freshness_backoff,50,35,0.5000925677494706,,0.1761657552655019,0.35491334939885766,0.06252357825065873
0,0,0,freshness_backoff,50,36,0.4850925677494707,,0.16848384599731434,0.3293950687429346,0.05549774803435936
0,0,0,freshness_backoff,50,37,0.5746379923242304,,0.21606955848093878,0.35153626082828865,0.07595628466720847
0,0,0,freshness_backoff,50,38,0.5000925677494706,,0.1761657552655019,0.33537215765300793,0.059081089447963114
0,0,0,freshness_backoff,50,39,0.5060925677494706,,0.17927935075995974,0.32978816100227626,0.05912420739280916
0,0,0,freshness_backoff,50,40,0.5984272503221113,,0.22913499213472519,0.3612457565853764,0.08277404359389307
0,0,0,freshness_backoff,50,41,0.46063799232423036,,0.15630873947506538,0.346271755339208,0.05412530159288984
0,0,0,freshness_backoff,50,42,0.4970925677494707,,0.17461742562825858,0.34299798174580864,0.059893424568141534
0,0,0,freshness_backoff,50,43,0.5210925677494707,,0.18715524213384319,0.349394933106183,0.06539109330582563
0,0,0,freshness_backoff,50,44,0.4910925677494707,,0.1715384124521642,0.3332182883910197,0.05715973619062293
0,0,0,freshness_backoff,50,45,0.5630925677494707,,0.20975832213348708,0.364251817199765,0.07640485000989636
0,0,0,freshness_backoff,50,46,0.4246379923242304,,0.1392892713983478,0.31953628549469365,0.04450797639189032
0,0,0,freshness_backoff,50,47,0.5677708294077383,,0.2123122159624127,0.3562813711794631,0.0756428874212387
0,0,0,freshness_backoff,50,48,0.5774272503221113,,0.2175981496804455,0.36298513924146664,0.078984894660442
0,0,0,freshness_backoff,50,49,0.5420925677494707,,0.19837155982959084,0.3357900012739878,0.06661118632790125
0,0,0,freshness_backoff,50,50,0.5379219858054781,,0.19612859312293696,0.362205487373221,0.07103885265991754
0,0,0,freshness_backoff,50,51,0.5030925677494706,,0.17771977841482745,0.37979327102598126,0.06749677597017989
0,0,0,freshness_backoff,50,52,0.46963799232423037,,0.16073597673752288,0.348960393846232,0.05609048974758477
0,0,0,freshness_backoff,50,53,0.5165714496710638,,0.18476829318287766,0.35862601226549895,0.06626271617727798
0,0,0,freshness_backoff,50,54,0.46257144967106384,,0.1572543527370373,0.33841220446149484,0.0532167921709063
0,0,0,freshness_backoff,50,55,0.5229219858054781,,0.18812411675809293,0.3584898841432767,0.06744059282116499
0,0,0,freshness_backoff,50,56,0.5855714496710638,,0.22206773735975033,0.3698686845578839,0.0821359018999965
0,0,0,freshness_backoff,50,57,0.4910925677494707,,0.1715384124521642,0.34990770708935975,0.06002261257888565
0,0,0,freshness_backoff,50,58,0.4970925677494707,,0.17461742562825858,0.37346703454730523,0.06521385212967035
0,0,0,freshness_backoff,50,59,0.5229219858054781,,0.18812411675809293,0.3664415965729731,0.06893650169871597
0,0,0,freshness_backoff,50,60,0.5165714496710638,,0.18476829318287766,0.3892863984624712,0.07192778340322041
0,0,0,freshness_backoff,50,61,0.4426379923242304,,0.14765577148479436,0.3794080922504997,0.056021794568821566
0,0,0,freshness_backoff,50,62,0.5465714496710639,,0.20078781891724776,0.3641684234479717,0.07312058346265093
0,0,0,freshness_backoff,50,63,0.5619219858054781,,0.20912012592100246,0.35187565246401575,0.07358428075180988
0,0,0,freshness_backoff,50,64,0.5540925677494707,,0.20486119014683593,0.35591696108508714,0.07291357224133604
0,0,0,freshness_backoff,50,65,0.5799219858054782,,0.21896635721084137,0.37483616707500916,0.08207651005528907
0,0,0,freshness_backoff,50,66,0.5319219858054781,,0.19291448000079212,0.3555919923403957,0.06859884429479308
0,0,0,freshness_backoff,50,67,0.47757144967106385,,0.16469104744974558,0.38750583947923095,0.06381874259672751
0,0,0,freshness_backoff,50,68,0.47157144967106385,,0.16169542441034102,0.36426475805611364,0.05889994465161348
0,0,0,freshness_backoff,50,69,0.4276379923242304,,0.1406629788364009,0.38239734470001774,0.05378914960463449
0,0,0,freshness_backoff,50,70,0.5255714496710638,,0.18953027790412907,0.38308954612896634,0.07260706813998967
0,0,0,freshness_backoff,50,71,0.5915737064824407,,0.2253662239811534,0.34970032454296135,0.07881064166723106
0,0,0,freshness_backoff,50,72,0.5139219858054781,,0.18337460363059196,0.3682161934440221,0.06752149852316293
0,0,0,freshness_backoff,50,73,0.4925714496710638,,0.17229510044993437,0.3736036006971273,0.06437006991056872
0,0,0,freshness_backoff,50,74,0.5679219858054781,,0.2123948170954266,0.36117126970368413,0.07671090576883698
0,0,0,freshness_backoff,50,75,0.5015714496710638,,0.17693112488620072,0.3800430045958574,0.0672414363082766
0,0,0,freshness_backoff,50,76,0.4306379923242304,,0.1420450791507985,0.3760685917058172,0.053418692874982125
0,0,0,freshness_backoff,50,77,0.5409219858054781,,0.19774131355179206,0.3594439628487498,0.07107692136197333
0,0,0,freshness_backoff,50,78,0.5499219858054781,,0.20260009634046086,0.3593335318705994,0.0728010081753415
0,0,0,freshness_backoff,50,79,0.5315714496710638,,0.19272719130675117,0.38144196655825025,0.07351423886129528
0,0,0,freshness_backoff,50,80,0.4786379923242304,,0.16522637426673717,0.38211267430620205,0.06313509173698038
0,0,0,freshness_backoff,50,81,0.4835714496710638,,0.16771346611588497,0.3593639148326498,0.06027016775355738
0,0,0,freshness_backoff,50,82,0.5919219858054782,,0.22555769609220008,0.3866731957183631,0.08721711516684234
0,0,0,freshness_backoff,50,83,0.6035714496710638,,0.23196424512260627,0.3563512973355912,0.08266075968491182
0,0,0,freshness_backoff,50,84,0.5679219858054781,,0.2123948170954266,0.36219492399256803,0.07692832463429343
0,0,0,freshness_backoff,50,85,0.5139219858054781,,0.18337460363059196,0.3663082959936677,0.06717163858443638
0,0,0,freshness_backoff,50,86,0.4756379923242304,,0.16372275532679664,0.38010950577528135,0.062232575611435983
0,0,0,freshness_backoff,50,87,0.4910925677494707,,0.1715384124521642,0.3654197497443274,0.06268352374980905
0,0,0,freshness_backoff,50,88,0.5135714496710638,,0.18319050254356417,0.3707546665391787,0.0679187336836837
0,0,0,freshness_backoff,50,89,0.5266379923242304,,0.19009730334328778,0.3862818770041498,0.07343114314887245
